INFO:     Will watch for changes in these directories: ['/home/ec2-user/dentc-backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [28402] using WatchFiles
2025-12-27 05:42:49,685 | INFO | app.middleware.logging | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | Inside request_logging_middleware 7879287d-64c3-4b7f-b3a9-41639a5916f4 <Token var=<ContextVar name='request_id' default='-' at 0x7f84ccd2fce0> at 0x7f84cadfc080>
2025-12-27 05:42:49,685 | INFO | app.middleware.logging | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | Inside request_logging_middleware request : <starlette.middleware.base._CachedRequest object at 0x7f84cade6c50> 
2025-12-27 05:42:49,686 | INFO | app.utils.token | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | Decoded payload : {'sub': '12', 'tenant_id': 1, 'is_superuser': False, 'exp': 1766817534}
2025-12-27 05:42:49,686 | INFO | app.core.tenancy | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | schema_name -->  tenant_1
2025-12-27 05:42:50,277 | INFO | app.utils.token | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | Decoded payload : {'sub': '12', 'tenant_id': 1, 'is_superuser': False, 'exp': 1766817534}
2025-12-27 05:42:50,277 | INFO | app.api.v1.auth.dependencies | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | user_id 12, tenant_id : 1
2025-12-27 05:42:52,263 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | role : -----> <app.models.role.Role object at 0x7f84ca955490>
2025-12-27 05:42:52,263 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84ca955590>
2025-12-27 05:42:52,263 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm.code : -----> PATIENT_VIEW
2025-12-27 05:42:52,263 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm.code : PATIENT_VIEW : -----> permission_code : USER_MANAGE
2025-12-27 05:42:52,263 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84cb92f710>
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm.code : -----> BILLING_VIEW
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm.code : BILLING_VIEW : -----> permission_code : USER_MANAGE
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84cb5a7f10>
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm.code : -----> REFUND_APPROVE
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm.code : REFUND_APPROVE : -----> permission_code : USER_MANAGE
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84ca955690>
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm.code : -----> USER_MANAGE
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | perm.code : USER_MANAGE : -----> permission_code : USER_MANAGE
2025-12-27 05:42:52,264 | INFO | app.services.rbac_service | req_id=7879287d-64c3-4b7f-b3a9-41639a5916f4 | user=- | tenant=- | Permission granted
